2 3.40771 9.84831 9.82508
2 3.05296 7.99132 8.21594
2 3.20917 3.87964 3.5026
2 6.14579 7.42573 4.7359
2 1.124 6.60674 7.02098
2 1.06857 9.19685 6.89803
2 5.07451 5.60153 9.91884
2 8.56771 10.4213 6.31541
2 3.01486 6.53708 3.39684
1 3.15919 8.16155 3.48126
1 8.67734 2.39694 3.0075
1 3.56493 5.57467 10.6391
1 9.69309 11.5666 11.7687
1 9.96119 9.21937 9.76353
1 8.45913 6.79275 10.1974
1 8.73757 7.49901 2.0572
1 3.01607 1.70476 7.00545
1 1.56626 2.68698 11.5185
1 5.63213 10.4524 1.245
1 4.09693 8.41726 9.39396
1 7.02261 9.41057 9.68876
1 10.7191 2.39027 6.16465
1 6.95807 2.46872 11.4616
1 6.30775 4.71801 9.36047
1 3.63573 2.50765 4.26082
1 11.4587 1.42526 3.1759
1 4.05383 2.48772 9.89773
1 9.00095 10.5054 4.74067
1 6.40902 8.83838 3.88623
1 11.1806 5.26044 9.89078
1 5.34187 3.50637 6.55329
1 5.99621 5.80206 4.55711
1 9.03296 5.2617 4.24217
1 10.7079 5.35893 6.8489
1 1.44672 7.9579 7.87787
1 3.65657 5.21457 2.68677
1 1.47934 9.95603 5.52326
1 11.4215 9.25382 1.75791
1 6.47144 1.30919 4.66438
1 8.72204 11.1743 7.741
1 2.83025 10.702 11.0863
2 4.23127 9.48225 4.55283
2 7.3372 11.7956 7.82814
2 8.5684 2.3941 6.1576
2 11.7919 3.57874 3.57983
2 9.1182 10.15 3.13984
2 8.90528 2.97646 1.93405
2 10.5744 0.901156 3.70761
2 10.1297 8.23797 11.3125
2 9.82461 1.05699 7.81837
2 10.9528 3.98269 11.9089
2 11.2569 2.44035 9.70488
2 11.5592 10.4999 7.09842
2 9.76827 4.11905 4.67764
2 9.53964 10.1882 1.18341
2 1.30635 4.62314 9.63996
2 0.8125 9.75256 12.2788
2 5.66897 5.17215 4.51139
2 10.9913 7.98888 2.12388
2 5.73441 8.79333 11.6001
2 9.91501 5.45659 6.49818
2 5.80011 10.8579 9.76427
2 2.92625 11.0714 6.33292
2 11.239 7.86408 6.55731
2 2.95829 6.35261 8.36418
2 4.51571 6.43447 10.6321
2 1.19088 5.35622 6.89307
2 7.64194 4.32551 6.12106
2 2.77697 11.366 12.1475
2 8.23477 6.91372 10.2032
2 3.68709 6.92793 3.65464
2 7.08778 9.26364 2.13924
2 7.6513 0.77186 2.63753
2 4.55245 4.83689 2.00782
2 9.94122 8.64785 8.62525
2 1.97256 8.11971 3.85469
2 5.47709 4.38332 8.8778
2 4.72677 7.99822 2.27684
2 7.29841 10.8267 12.181
2 2.78743 9.58425 2.27879
2 10.1001 5.09245 2.22974
2 1.95992 2.64908 11.4333
2 3.12878 8.5961 11.7079
2 11.6016 10.7328 5.10079
2 6.40973 2.8837 1.51996
2 7.99 9.45986 10.1368
2 3.81006 2.35486 1.46241
2 1.46453 1.3639 4.87737
2 4.93007 1.71024 8.33411
2 3.96403 8.49914 9.35484
2 7.01184 2.84219 4.14506
2 5.27161 3.2879 6.32706
2 1.33941 1.49142 2.09494
2 5.29952 10.4897 7.04899
2 11.2681 6.34274 4.45723
2 3.14624 3.75143 7.89525
2 4.97145 3.94306 11.3922
2 10.7032 9.07953 4.4292
2 1.45722 8.55772 8.4796
2 1.00992 1.52601 7.2595
2 3.54683 8.53857 6.81442
2 8.997 10.9881 5.65052
2 6.91192 6.83946 0.858769
2 8.35894 4.75427 11.8212
2 10.3021 3.44013 7.41074
1 10.063 10.6652 4.41878
1 8.57613 0.873003 6.78909
1 5.44661 5.10507 10.3643
1 7.43924 5.99605 11.3057
1 11.2922 8.9936 7.739
1 5.78375 11.517 8.24387
1 11.8929 1.91156 3.53156
1 10.8062 4.89533 3.67638
1 2.4532 1.67446 0.891152
1 6.65694 10.0205 10.887
1 10.6337 9.01251 0.879261
1 4.59911 5.62502 3.41055
1 6.35005 3.89063 5.24912
1 9.55828 4.17386 0.989451
1 3.53466 8.58364 3.35515
1 11.5527 7.8625 3.67985
1 4.73078 3.28096 7.87056
1 9.12944 8.29647 10.0209
1 9.23379 3.95034 6.23896
1 11.2737 6.29066 6.16341
1 8.07167 10.5749 1.89085
1 2.0977 4.97522 8.2255
1 4.41149 8.07596 10.8485
1 2.41801 9.82373 0.713261
1 2.95123 7.97382 8.21168
1 1.3665 11.5329 6.20139
1 6.11144 8.19414 1.38836
1 4.0689 9.92102 6.12649
1 10.9973 2.1448 8.13801
1 7.52037 2.40314 2.61716
1 0.756905 3.48091 10.7183
1 4.93758 3.48812 1.17481
2 11.3368 4.27365 2.17329
2 11.9357 8.6968 1.78608
2 9.22363 7.19343 5.63831
2 6.67397 7.20841 9.2366
2 3.91072 10.802 3.73347
2 11.8304 10.8802 10.6968
2 5.16758 10.2104 5.18771
2 0.676872 5.66778 4.45044
2 2.2677 5.53066 6.7317
2 6.67257 10.3031 12.2005
2 4.85465 8.15527 4.88344
2 4.3897 8.92991 9.1369
2 8.76363 6.26088 0.601791
2 9.3237 7.97153 3.01069
2 3.79834 6.13339 0.895043
2 9.15132 6.36036 10.4524
2 11.4126 3.42209 4.57947
2 0.574153 9.65745 4.20952
2 2.06874 7.81214 12.1765
2 12.1045 0.552859 8.6817
2 11.243 0.988283 3.5385
2 7.47757 11.159 9.73771
2 9.44094 1.74972 5.44596
2 11.2975 2.56638 12.5336
2 4.94925 5.80779 5.91651
2 11.3893 6.70826 12.2007
2 4.55446 11.2973 1.24531
2 8.22198 8.70062 10.6562
2 7.68686 11.5165 5.43682
2 7.68498 9.14673 4.6793
2 4.2603 6.29416 8.57576
2 2.70913 8.86197 3.46488
2 6.75962 10.2531 7.2229
2 1.46966 1.2722 10.9155
2 10.1358 9.49717 0.608102
2 9.93415 11.7824 7.08937
2 4.5089 8.76219 0.509278
2 1.86372 3.62584 3.22387
2 2.1777 2.82519 0.705168
2 11.7058 9.226 11.8189
2 4.65338 5.9847 3.33981
2 7.46115 0.715787 7.55622
2 2.39363 10.9505 9.39813
2 2.04907 10.7175 2.13668
2 7.03633 6.73954 4.2428
2 3.18783 1.33876 2.70602
2 4.20878 3.73823 2.05985
2 11.1559 8.83741 6.47304
2 1.39547 7.79296 5.9138
2 2.50097 9.4996 5.73594
2 9.91676 1.82143 1.68197
2 6.27305 5.19518 1.30657
2 10.0976 10.6576 2.62318
2 10.0834 4.43952 12.2827
2 4.50803 7.06849 11.0059
2 11.7852 1.24878 6.08948
2 8.80509 3.95235 1.67308
2 11.4094 6.43552 6.83262
2 5.03456 11.4077 8.78369
2 4.25079 10.6907 11.1698
2 9.261 7.84119 8.26562
2 0.642103 10.6541 6.81113
2 11.1907 11.6784 0.755471
2 9.25712 10.9305 11.4674
1 10.7912 10.6298 11.9684
1 6.76675 10.1537 5.57486
1 9.90843 6.0432 11.879
1 5.05866 10.2469 12.5195
1 1.3002 9.40607 2.76836
1 3.95678 10.4705 9.57554
1 5.43271 6.65082 4.59994
1 6.61621 11.4054 8.39174
1 3.42341 11.5778 2.3868
1 0.428748 4.32534 3.53882
1 8.36891 7.70297 4.33646
1 0.977375 6.21249 5.97289
1 10.5712 0.376907 2.1837
1 10.3103 3.39636 1.19456
1 3.85516 5.72345 7.11161
1 0.49199 7.97795 12.67
1 5.02343 7.43558 9.48671
1 1.11374 11.8247 9.95836
1 7.83445 10.25 11.0466
1 4.75528 5.25129 1.89713
1 0.797062 9.34974 5.80714
1 8.61197 0.664686 6.36797
1 3.6755 7.46868 12.3671
1 1.0295 2.21355 12.1663
1 8.30064 7.47402 9.56785
1 7.87209 5.28663 1.54137
1 2.85594 2.84634 2.18346
1 10.1921 7.55623 6.91016
1 11.5637 11.9403 7.2206
1 3.77515 9.39863 4.66362
1 10.9667 1.9167 4.8633
1 10.2697 9.04223 2.19082
2 3.19679 11.0277 12.1639
2 9.78769 2.95675 11.9967
2 3.46394 4.29511 1.12249
2 1.52459 5.94505 11.7222
2 3.11486 2.27363 2.48082
2 8.91297 1.47617 2.25628
2 10.7245 6.2185 6.57433
2 1.48069 2.23904 11.6467
2 9.13097 7.71877 5.94899
2 11.1859 10.1091 2.98375
2 7.57797 2.87558 11.9014
2 1.62713 8.60901 1.18291
2 5.48473 10.2401 6.09744
2 7.77092 7.01548 8.24858
2 9.71642 5.56988 4.41213
2 7.10059 4.88702 9.99293
2 4.3052 8.43271 7.5427
2 8.16814 4.71304 2.12404
2 4.73721 8.61505 12.0739
2 7.06243 3.06201 2.36749
2 9.12342 2.40242 4.75285
2 6.31692 6.27254 0.954452
2 1.07658 6.87955 5.13115
2 3.34552 9.26954 10.0456
2 0.969499 8.05189 10.2499
2 4.7789 3.87858 3.66102
2 2.43269 8.1326 3.4713
2 9.79214 10.5155 8.05933
2 8.0045 7.27719 2.51825
2 2.71912 4.16668 9.90269
2 1.36781 10.333 8.96641
2 10.6237 11.5469 0.93727
2 2.27898 7.91786 7.89458
2 2.63991 10.7178 2.7908
2 3.07571 10.8945 6.92963
2 5.9798 6.0674 3.57858
2 7.41609 11.1273 9.01971
2 5.42185 10.7766 10.8533
2 3.05586 2.75518 7.49616
2 7.19276 10.746 4.31744
2 3.50474 5.52395 7.70088
2 1.08192 4.14705 7.834
2 2.45742 1.57755 5.05457
2 4.86068 11.0726 8.51307
2 8.18788 0.811486 6.48943
2 4.71377 11.4059 3.91493
2 10.6529 1.42726 9.79431
2 7.49377 9.30792 7.11345
2 9.59035 5.04364 8.67485
2 3.98265 6.20477 11.011
2 10.2591 7.81153 3.67217
2 9.41784 11.3995 3.92085
2 0.910448 1.23438 7.34517
2 5.44317 8.63777 4.09092
2 6.78208 1.9127 4.49129
2 6.44482 7.07554 5.97033
2 10.2962 7.40973 1.00737
2 9.43737 3.56522 3.15793
2 9.18138 9.58321 2.0222
2 2.51075 5.21353 3.44951
2 3.776 6.92327 5.35704
2 7.45879 4.17901 4.54932
2 9.79407 3.96763 6.23327
2 5.97255 2.28204 9.81854
1 3.20842 1.07184 3.69141
1 7.08709 5.94451 2.3458
1 5.67386 10.2125 4.48281
1 2.79003 1.6733 0.93841
1 5.09372 7.07962 11.7603
1 4.43127 10.0573 7.31554
1 8.17443 1.04928 4.86974
1 6.74474 3.44387 10.6418
1 2.40039 1.46156 6.68515
1 8.63259 3.08924 1.73538
1 10.8408 1.87133 11.3757
1 8.21344 10.6469 7.68669
1 0.848545 7.4534 11.7723
1 1.97609 8.84349 9.22818
1 10.3302 6.92518 5.09814
1 2.85029 5.07288 11.2811
1 10.5842 4.81671 7.39641
1 3.39505 3.96509 2.75463
1 7.70303 7.72872 6.77527
1 6.29234 3.31541 3.78085
1 9.43491 7.99819 2.26869
1 8.1776 5.71059 9.10075
1 3.46677 7.06211 7.07261
1 1.70882 9.36915 2.63851
1 2.45737 6.67221 4.27852
1 9.10227 4.08407 4.71415
1 5.97053 11.5967 9.57526
1 9.89608 11.0196 2.35532
1 5.3816 7.12432 4.71914
1 2.68134 4.19528 8.2507
1 11.0931 11.3503 8.56537
1 4.11984 9.94473 11.3458
2 10.0484 4.45579 10.9934
2 1.38519 6.51358 10.4133
2 5.04776 7.48734 3.59349
2 9.68218 8.44976 6.10996
2 10.2977 6.37699 1.16566
2 7.77572 4.9909 9.0791
2 2.62354 9.80838 3.98006
2 11.5505 4.25613 2.15494
2 4.715 2.36804 11.0782
2 9.28293 3.1149 9.37697
2 2.3634 7.5949 3.98458
2 2.1097 2.95762 4.18477
2 6.9034 6.07321 2.43712
2 1.8464 11.1551 8.91104
2 7.33631 8.82414 7.14548
2 7.13517 4.22173 4.21237
2 1.93444 6.47006 1.1092
2 1.85387 2.30358 10.8483
2 11.2675 7.85351 7.91163
2 5.10474 8.81171 11.7176
2 2.32257 1.88423 6.67238
2 3.01269 8.06569 2.13217
2 10.629 8.20171 10.4221
2 3.19059 4.04463 1.13397
2 9.29829 6.45617 9.15334
2 8.14453 11.4084 2.87239
2 6.67164 9.73119 9.72342
2 9.98422 4.39086 8.00654
2 4.29942 10.6948 10.295
2 4.25653 10.833 5.93752
2 9.92024 1.23574 11.1124
2 6.83792 10.7553 6.92262
2 10.1754 2.48402 3.72535
2 8.97506 9.12708 8.40599
2 1.62121 10.6507 11.0209
2 6.19759 11.1779 1.03119
2 3.12395 4.33713 9.90243
2 7.40753 2.332 10.847
2 1.08259 1.61667 1.9381
2 7.93171 6.34799 6.89655
2 11.1234 9.08053 3.99336
2 7.66231 7.60744 4.57573
2 3.17462 5.48214 3.30069
2 1.03905 8.60068 1.53902
2 2.90849 8.9853 8.78864
2 3.49183 4.22296 6.43329
2 5.3641 5.70363 7.87519
2 2.93963 6.4578 8.20602
2 6.94094 8.90504 2.43615
2 11.5158 3.76558 6.12518
2 9.62896 10.9071 5.17
2 8.79535 4.23322 2.16722
2 8.87204 2.94645 5.82467
2 3.69911 6.65772 10.9628
2 10.6462 1.76383 7.39819
2 6.80837 3.96095 6.85985
2 6.29823 3.32436 1.83609
2 8.38277 11.3904 8.84164
2 6.2674 1.9689 5.29889
2 2.7205 8.92982 10.9744
2 1.35361 10.3443 6.19981
2 5.995 10.5559 4.0194
2 4.02328 6.60493 5.78548
2 2.78463 8.51853 6.36948
1 8.15081 7.79866 6.15192
1 6.1517 2.16911 11.8915
1 3.93098 5.66163 7.09424
1 2.30795 5.1278 1.9634
1 7.23374 4.45437 2.60076
1 10.6335 9.649 5.46131
1 5.84324 11.0982 5.59859
1 6.94068 5.3219 7.72795
1 2.91025 9.95186 5.57313
1 10.1191 4.76719 1.3798
1 2.80313 5.93112 9.80458
1 11.624 2.82397 3.04009
1 7.29656 3.22682 5.50322
1 8.74811 1.74954 10.0759
1 11.5091 1.2606 11.5803
1 5.68583 10.1447 10.9905
1 3.7239 6.74033 4.19776
1 9.1487 1.26698 4.0281
1 2.76837 10.1974 9.9074
1 3.69859 7.99941 11.8776
1 1.75482 8.79414 3.01791
1 6.78708 10.5435 2.54988
1 10.1429 3.23839 6.84982
1 1.29675 11.5275 7.41871
1 7.54175 10.0213 8.32958
1 3.26247 3.14761 10.9958
1 11.3581 7.4057 11.681
1 2.34565 3.25084 5.78608
1 9.35925 4.79129 9.50846
1 6.65435 7.49328 3.24953
1 2.20662 7.90867 7.76847
1 9.9951 7.94018 8.94587
2 4.88519 6.76918 2.35995
2 10.6772 8.60064 7.67678
2 10.9713 7.51014 2.13991
2 2.60227 7.20497 11.7324
2 8.51394 9.95988 3.41224
2 10.4276 2.26219 6.29357
2 9.59246 6.45402 11.401
2 2.84391 9.04233 9.92116
2 8.29728 2.50465 1.54651
2 11.6387 6.23024 6.97986
2 4.23859 10.8778 1.40255
2 10.0452 10.375 5.59442
2 7.29543 6.38892 9.82365
2 9.6821 6.23716 8.77438
2 6.14743 6.89626 11.906
2 5.18691 10.2851 10.4235
2 2.35386 10.247 3.22411
2 4.48907 9.35916 7.788
2 11.4661 11.4587 10.262
2 3.94224 9.22905 5.16902
2 7.88718 3.29669 5.65101
2 11.7722 2.52002 8.45191
2 11.2072 9.756 3.42832
2 4.71131 2.13735 10.3671
2 4.59125 8.36141 0.902554
2 4.87837 7.53736 9.63585
2 1.90823 4.20194 2.26836
2 1.13971 7.63769 4.7573
2 3.17635 5.7499 2.17728
2 11.0202 2.82691 1.42542
2 4.12998 5.64987 4.08587
2 5.10189 4.8771 10.4408
2 3.24181 6.33393 6.15387
2 9.91525 1.12202 3.26993
2 5.73999 4.79536 5.78105
2 5.50793 7.5114 5.90066
2 3.4731 3.19052 4.00658
2 5.34026 2.15076 5.73709
2 0.875268 11.2375 7.25191
2 1.33739 2.91591 11.0337
2 7.16554 5.04582 2.0497
2 7.75228 1.2218 6.71102
2 6.72246 10.0069 1.30072
2 8.58665 3.03838 8.16911
2 7.30441 7.74048 2.55974
2 10.1017 11.3177 0.888523
2 1.7511 10.4279 12.2175
2 3.05293 11.5721 5.39003
2 2.45828 8.24649 2.62095
2 7.19396 1.5787 10.1021
2 1.12926 7.10053 9.41204
2 3.1023 3.65765 11.8802
2 6.02303 10.3574 6.08601
2 9.0235 8.81743 1.05104
2 9.80048 2.29913 10.3084
2 8.33488 4.26161 10.3557
2 5.70967 3.11094 0.989149
2 5.48858 0.878696 8.17528
2 6.40599 3.0942 3.50881
2 11.3226 8.74242 11.3579
2 1.81278 5.19242 4.59733
2 1.41206 9.44911 5.66537
2 2.36058 1.71483 1.95028
2 2.36679 2.49861 6.31756
1 5.76589 6.39162 10.409
1 8.34354 2.72846 9.75453
1 6.33913 3.4075 5.13279
1 6.44222 6.50369 1.97682
1 0.961386 1.92759 6.95452
1 4.76883 6.09265 5.53634
1 6.97834 3.41606 2.00729
1 3.44913 7.35204 1.6761
1 11.2167 10.4538 11.508
1 1.74231 8.02852 10.5992
1 4.41061 9.10953 9.40827
1 3.6583 2.16987 5.3059
1 9.90942 10.5879 3.99029
1 5.68847 0.927495 9.80988
1 2.64231 10.1025 4.80657
1 4.64252 3.51274 11.2878
1 8.79217 5.82072 10.1046
1 7.86857 9.20329 2.12771
1 1.66156 6.38373 5.68796
1 9.78665 1.78664 1.77013
1 10.2089 7.76582 12.1854
1 5.24356 9.87208 12.0998
1 1.73233 3.00871 1.15915
1 2.90447 4.68149 3.48652
1 5.09678 9.04347 6.28089
1 8.83907 2.44832 6.67043
1 11.1407 9.8297 6.68663
1 11.3799 2.11455 9.95502
1 6.13541 0.940303 6.66794
1 0.959483 8.28517 3.25579
1 2.6923 11.0705 1.86801
1 10.9689 7.06659 8.2083
2 9.76368 9.98742 1.21004
2 2.04474 3.18953 7.07598
2 6.14564 1.51207 2.66198
2 9.35138 0.931732 8.31476
2 4.18807 7.32138 9.70884
2 10.1205 4.2167 1.52962
2 4.01915 10.8495 3.63515
2 8.41684 6.8343 8.87799
2 3.94474 5.15834 8.39915
2 4.00602 2.22555 2.10413
2 1.40229 4.55824 11.3031
2 11.3321 10.0453 8.74844
2 2.93661 9.45149 5.52977
2 9.75379 7.89237 10.7807
2 10.6656 11.0106 6.29555
2 4.06419 8.40758 11.7099
2 10.5518 5.59865 5.0128
2 6.92483 8.6619 5.35982
2 8.84588 5.91986 2.98995
2 1.96141 3.52371 2.30954
2 6.22784 7.48358 2.94788
2 8.24082 4.53776 4.85396
2 10.4969 5.62761 9.7902
2 5.44329 5.24719 4.0967
2 5.16719 10.5666 6.0225
2 6.56673 1.16263 9.3282
2 6.66576 2.21732 11.6774
2 4.28562 4.98349 2.47673
2 3.97188 6.76917 1.61782
2 8.44137 5.74904 11.5646
2 2.88737 3.26736 9.62148
2 4.24218 7.42917 4.28959
2 11.0064 2.92908 8.88188
2 5.28969 8.27691 7.43058
2 8.96338 1.95329 5.08944
2 3.06909 1.40514 5.78514
2 5.70051 3.62376 9.58571
2 8.40788 6.739 6.04613
2 2.94734 10.3578 10.4354
2 2.14158 4.62655 5.65043
2 4.1717 5.30483 10.9721
2 2.16095 6.60358 10.7015
2 8.33421 2.92636 9.66425
2 6.39799 3.13062 5.59869
2 8.60073 1.32631 1.98136
2 10.2239 11.0777 3.67419
2 2.20394 1.05833 8.45069
2 3.24248 7.05082 6.88862
2 5.63222 9.7206 10.0818
2 4.32649 4.68072 6.48901
2 8.35705 10.2431 10.1526
2 7.04821 9.9306 7.8057
2 9.04428 9.16566 7.42311
2 3.63581 3.40795 4.49588
2 8.76742 3.34037 7.22024
2 1.29023 5.36957 2.84618
2 1.9125 5.04216 8.41601
2 7.84681 9.80372 3.04072
2 4.87973 10.7941 0.995124
